L_accx_1,L_accy_1,L_accz_1,L_accx_2,L_accy_2,L_accz_2,L_accx_3,L_accy_3,L_accz_3,L_accx_4,L_accy_4,L_accz_4,L_accx_5,L_accy_5,L_accz_5,R_accx_1,R_accy_1,R_accz_1,R_accx_2,R_accy_2,R_accz_2,R_accx_3,R_accy_3,R_accz_3,R_accx_4,R_accy_4,R_accz_4,R_accx_5,R_accy_5,R_accz_5,Label
443,2706,3654,-201,302,2492,-152,264,2395,-129,387,2466,-914,70,2631,2481,1250,2111,9,-90,28,4649,-24721,-18137,45,-38,-3,-2,-200,50,2
-11945,-2798,858,-3244,-1751,2079,-2977,-1370,1912,-2702,-1159,2020,-1981,-822,2357,-572,-1276,-483,420,24,1064,-133,22,83,-181,95,53,-232,200,42,2
-3465,1653,2441,-1335,1316,2714,-1148,494,2525,-840,506,2344,-612,564,2574,377,275,135,301,34,681,-278,11,39,-367,-67,-36,-346,38,-2,2
-1772,-1651,6504,-362,153,2760,-31,-194,2447,-65,-167,2489,103,-43,2584,3085,2839,-3722,518,-46,1176,-173,-439,109,-350,-146,-42,-385,-212,20,2
-10469,-1579,-2454,365,-3096,6099,-889,236,3534,-16,-61,2556,89,-9,2558,1264,3608,-749,692,-741,1719,-283,33,105,-462,-202,-79,-364,-119,-7,2
-3425,2277,3316,-543,409,5348,-240,16,3144,55,-35,2564,261,-64,2529,-854,3032,937,741,-894,1750,-320,-6,103,-436,-201,-19,-397,-142,49,2
-368,-1285,7222,184,-197,2758,221,-292,2445,238,-227,2442,341,-112,2539,-195,2681,1395,562,-557,1705,-172,-141,247,-404,-143,-14,-345,-44,-64,2
-4854,5078,-130,658,2106,2231,417,1680,2310,402,1232,2364,343,-1218,3855,-140,1992,3564,5,-152,265,55,-40,-10,156,-147,18,156,-94,-17,2
7677,-2574,3783,3613,-699,2201,3073,-528,2077,2589,-449,2078,1909,-495,2341,-828,3018,-1260,-234,-43,523,207,163,50,260,177,-46,302,34,-25,2
4556,561,4899,955,-258,2950,613,-123,2466,579,-59,2446,361,-152,2544,-1609,-3168,-225,-668,529,1735,250,29,136,387,158,-48,439,-11,90,2
3358,-670,4933,225,117,2981,-96,264,2481,-125,233,2374,-153,-32,2518,-994,-2256,-1082,-210,-167,857,353,260,41,382,303,-51,451,152,-1,2
2854,-580,-2017,597,-154,3644,-64,21,2460,-169,6,2389,-220,-84,2540,-3698,-4576,-1786,-555,122,1376,364,87,81,446,229,-58,398,110,-25,2
2750,-1159,941,857,166,4036,-61,128,2513,-245,248,2445,-282,192,2541,-567,-777,789,-259,33,831,279,147,123,387,151,-20,359,-30,-54,2
451,-7338,3163,-354,-2296,2362,-384,-1925,2293,-187,-1535,2350,-279,231,2841,564,630,1298,-477,796,19,-146,105,79,-178,74,14,-164,170,-32,2
-12155,-1832,-4470,-4519,856,3080,-3042,621,2111,-2458,324,2162,-1807,429,2368,1045,4304,-75,265,228,706,-288,-127,0,-289,-31,3,-323,93,-20,2
-5289,503,3544,-1475,-10,5120,-837,24,3055,-655,125,2609,-174,117,2547,12189,4821,-6539,504,-1312,1382,-285,50,136,-386,-197,-56,-459,42,-15,2
-4157,-387,1935,-996,-812,6754,-250,-449,3485,-234,4,2686,36,23,2555,9716,5238,-6444,2460,807,1911,586,292,1312,-157,-65,249,-337,-150,-46,2
-3205,300,7260,-295,-77,4537,-279,255,2920,96,116,2519,70,183,2564,1080,2869,961,-92,-711,878,-366,-301,34,-384,-150,-43,-460,-41,-8,2
-3955,1147,4651,142,-272,2828,188,-188,2489,178,-182,2464,276,-12,2574,744,2696,-1042,-150,126,290,-370,-170,-5,-338,-137,-55,-644,188,31,2
-3875,3354,6204,-158,1387,2327,-251,1042,2375,-122,642,2417,-1966,-4252,3882,196,11,978,239,-103,-5,219,-168,58,227,-121,-6,312,-189,-35,2
9295,-9,-2506,7207,-227,4368,4101,-27,2374,3641,-270,1976,2544,-160,2267,109,-2374,369,-1237,-450,2117,-21659,958,-22768,84,-28,228,362,-126,-13,2
2927,3990,5233,996,56,2660,566,105,2445,521,119,2491,304,-105,2593,-1767,-1560,1393,-41,-151,440,318,166,38,372,124,-53,518,-57,12,2
4444,1662,5567,471,223,2999,115,255,2496,59,212,2441,-62,12,2572,-2492,-3599,-1828,-164,473,854,276,103,87,373,233,-37,410,328,36,2
4845,1628,1876,583,286,3514,210,61,2560,7,134,2442,-171,62,2529,-4758,-4239,-2069,-508,176,1462,276,7,134,431,185,-40,411,135,-13,2
3715,-260,3908,22,243,3026,-178,221,2504,-242,260,2416,-569,132,2574,145,-1602,-288,-693,1400,1525,364,122,286,379,136,15,396,-25,-12,2
1495,-5571,4852,197,-1123,2446,235,-1523,2362,186,-1078,2386,-112,-545,2493,1254,283,-510,-31,69,320,30905,18743,17189,374,111,-17,376,-248,206,2
-1208,-3146,2226,-255,-1722,2335,-271,-1538,2310,-204,-1301,2392,-814,-115,2610,-3605,-4401,468,-309,669,206,-149,167,84,-227,168,-1,-264,163,15,2
-7237,-4983,-2611,-3845,161,2568,-2561,-5,2207,-2199,30,2225,-1305,272,2528,1119,1109,548,654,124,1006,-324,65,-18,-354,-87,-23,-304,22,-8,2
-4541,621,2036,-1495,168,3725,-706,226,2550,-373,63,2456,22,213,2575,462,49,770,667,265,1341,-333,35,32,-402,-108,-28,-413,24,-22,2
-2355,3,7229,-99,235,2824,82,74,2505,42,62,2438,433,218,2582,1538,2356,71,121,-85,676,-440,-257,0,-325,-153,-16,-505,110,12,2
-3192,-4777,-2317,-411,-400,3891,129,-80,2578,392,-156,2415,382,37,2564,390,3761,1741,37,180,517,-378,-229,21,-370,-162,-29,-391,-248,13,2
-866,-169,-442,-930,-211,4393,246,-196,2496,464,-190,2369,435,6,2577,1261,112,-228,266,-7,681,-424,-343,12,-397,-174,-30,-378,-37,-53,2
-1728,-348,5211,-33,-180,2567,160,-200,2481,-28,-58,2467,486,172,2554,-1100,3357,1564,361,-211,74,-173,-294,0,78,-336,30,-363,-306,15,2
3231,3302,2310,3054,2170,1802,2456,2046,1973,1942,1797,2081,771,1008,2680,244,-2631,-229,89,102,163,243,171,27,201,-22,-43,439,198,114,2
9787,5647,-1010,1985,944,3995,498,593,2452,246,634,2444,139,383,2523,1271,1106,990,-161,-92,1195,224,15,35,371,310,0,340,-2,-16,2
5289,2121,4663,380,406,2805,-8,319,2451,-18,325,2449,-172,92,2583,-1030,-4360,-485,-220,-2,944,291,210,79,363,128,-25,588,461,106,2
3461,-457,3838,352,70,2953,66,12,2481,85,-3,2479,-288,-181,2599,1518,995,716,-817,1040,1689,280,405,248,301,-40,-24,528,73,114,2
2895,-579,3573,166,290,3318,-78,112,2530,-364,412,2436,-638,-215,2576,-2514,-3156,104,-450,-80,1490,303,61,108,348,58,-22,447,63,-14,2
7363,2754,-2051,343,288,3403,-95,24,2479,-187,43,2470,-164,-101,2560,-533,-1180,2040,-170,-105,942,440,346,33,327,206,-5,358,-39,-38,2
5819,3800,-3104,265,-447,2818,90,-308,2459,55,-111,2382,-1535,-920,2546,4048,-1923,1695,-208,110,34,32,-32,-1,-53,40,-13,-36,-268,48,2
-7367,2098,643,-3364,-1196,1916,-2614,-957,2003,-2219,-790,2205,-1237,-475,2445,-6023,-1229,2537,57,-27,197,-201,10,19,-150,105,-50,-525,-66,107,2
-402,-2800,5926,-873,122,2984,-421,-14,2535,-168,-123,2437,88,230,2587,608,991,686,265,116,891,-205,258,132,-475,-149,-42,-292,96,-34,2
-401,-603,5622,95,-189,2796,-13,-52,2505,134,-65,2465,290,82,2553,861,1808,-512,427,315,1089,-344,-102,62,-386,-101,-29,-473,154,25,2
-2761,1597,5354,-9,-327,2907,249,-231,2456,205,-256,2472,343,-68,2560,1064,-941,-587,177,-7,949,-433,-55,19,-445,-226,-16,-409,46,-61,2
-1264,2831,3261,-461,-59,3413,-8,68,2534,75,83,2436,371,152,2573,507,978,667,-31,-17,283,-17468,-988,-19818,-334,-195,-30,-409,75,-15,2
-496,4216,3611,-83,-540,3685,188,-172,2520,361,-172,2393,349,-2,2520,-15,890,-463,-87,60,140,-312,-54,21,-269,20,-38,-866,77,111,2
-2589,6264,5695,-497,1976,2246,-365,1756,2281,-235,1308,2323,293,255,2663,487,1735,763,114,-302,-31,148,-271,1,128,-97,19,343,7,88,2
10869,6617,-3337,4006,1143,2893,3101,480,2054,2405,561,2160,1448,297,2494,-178,-1003,913,0,-356,655,119,-81,102,305,-1,-2,245,-54,-28,2
4545,196,3576,1211,286,3285,618,131,2530,228,153,2376,200,-68,2568,-4151,-3203,-2444,-563,-308,1302,216,40,87,393,174,-10,384,44,-11,2
7512,5679,-3797,881,399,3416,246,54,2475,76,78,2427,-69,-177,2595,-536,-1388,-611,-325,85,747,271,155,54,362,142,-32,402,-64,-12,2
4618,401,3230,294,250,3301,-155,204,2490,-25,62,2364,-170,-88,2512,-6564,-1371,-5619,-507,-542,1032,329,-10,60,434,140,-5,439,-45,-10,2
858,2543,6440,75,82,2867,-162,54,2470,-99,83,2470,-255,-18,2543,-1109,-2076,-972,-554,544,1758,264,-17,122,404,4,-9,467,257,106,2
4850,174,2747,515,244,3295,-342,209,2514,-211,218,2474,-518,45,2574,496,-552,445,-74,-51,275,288,-6,-24,247,0,0,462,-120,118,2
5419,-2717,5736,651,-2341,2257,563,-2071,2236,464,-1543,2296,-205,-602,2579,-213,-1061,-262,251,455,241,-153,180,-31,-131,50,-17,-213,261,0,2
-6903,-5641,-5205,-3454,-822,2596,-2742,-530,2190,-2252,-412,2171,-1439,-163,2478,551,1329,-1622,356,256,479,-261,-46,48,-280,-10,-15,-380,-79,-15,2
-3927,-1054,5738,-1013,71,2849,-566,13,2456,-460,-65,2457,-253,139,2506,-1129,2197,776,848,792,1120,-241,163,-1,-334,21,-19,-498,164,70,2
-344,-2545,3747,-486,-102,2904,-149,-136,2545,-34,-135,2474,111,-34,2526,-599,2568,-905,171,-81,528,-368,-100,36,-334,-16,-63,-384,-102,38,2
-1631,-1171,6818,-31,-17,2720,19,-47,2538,144,-30,2489,222,163,2565,1764,521,-377,148,-73,542,-287,162,22,-370,-50,-47,-371,102,-15,2
-3552,975,2299,-607,-75,3500,-29,161,2509,163,56,2431,268,261,2534,2034,3254,-550,618,504,1137,-334,12,12,-428,-5,-11,-438,-158,95,2
-2807,-1309,1691,-88,-541,3254,327,-241,2473,297,-262,2444,466,46,2526,2645,1048,2663,-103,-58,71,-215,73,4,-227,9,-19,-151,696,141,2
-1499,3717,2441,-272,3152,1999,-195,2794,2118,-129,2394,2190,455,904,2595,-627,-392,1136,-2,-31,38,148,-168,19,88,-165,-32,194,-192,23,2
7990,6328,-3069,4157,1155,3317,2340,572,2249,1899,557,2290,1279,33,2469,-498,-523,-143,-1283,-1017,1275,216,-97,7,307,-20,1,376,-161,13,2
6414,6656,-2215,1498,449,3301,820,50,2369,276,241,2468,33,107,2498,-1125,-3359,470,-467,-289,972,267,-16,83,396,34,-13,697,22,133,2
8500,9999,-4122,795,713,3831,108,192,2496,4,242,2454,-104,-220,2538,329,-3661,598,-553,185,1374,212,-70,191,339,-38,-19,354,-18,-17,2
1715,1430,-461,1156,69,4234,138,-171,2508,-51,-143,2409,-106,-325,2561,460,-1256,-643,-675,55,1677,319,7,101,411,51,-12,363,78,15,2
3372,840,15,186,-69,3263,28,-256,2546,-111,-101,2504,-269,-268,2506,2362,-1513,1654,-758,1551,2147,215,36,205,343,7,-1,436,-10,11,2
1397,731,2161,25483,11414,30638,-215,132,2594,-414,89,2444,-304,-218,2598,81,586,1517,68,17,101,308,48,37,267,17,-37,573,-354,41,2
2561,-385,4075,909,-2366,2184,863,-1834,2292,696,-1647,2324,-978,-1187,2602,1956,120,-1711,-74,1038,88,-139,321,-20,-84,249,-23,-221,175,10,2
-6577,-8279,-3192,-3285,-1584,2924,-2495,-969,2118,-1993,-920,2188,-1588,-536,2441,2079,884,960,436,-15,1168,-162,126,94,-344,0,-31,-368,118,10,2
-4700,-3494,5151,-747,-312,3010,-651,-283,2543,-328,-217,2434,-194,23,2486,2165,452,1299,32,-155,298,-362,-221,30,-324,-88,-26,-490,41,60,2
-3772,-1735,-222,-854,-186,4045,-139,80,2493,-35,128,2463,-1,258,2568,3410,1612,1623,-2,-135,488,-414,-206,-11,-359,-15,-47,-445,-26,-41,2
2226,-2643,7420,-331,-302,3486,-83,-31,2688,134,-28,2526,292,132,2556,2730,4850,-1190,-38,-157,682,-495,-163,29,-395,-37,-28,-478,49,-43,2
1530,-1929,7555,183,-232,2791,377,-101,2429,455,-62,2411,327,113,2529,3559,2010,264,575,-318,1539,-512,-18,35,-519,-108,-38,-436,79,-42,2
-4373,1088,5608,-851,1737,2264,-791,1583,2361,-737,1417,2423,894,1292,2379,-242,596,1011,62,-254,27,35,-161,55,-49,-168,-20,234,-140,51,2
7205,3182,1560,3282,2015,2597,2346,1608,2154,1971,1431,2146,1660,861,2390,-1533,-1002,-364,-533,-245,954,376,42,-13,322,130,0,315,-153,-24,2
3074,4688,-3453,4657,1070,5602,599,526,2987,469,307,2472,314,189,2537,-642,-737,771,-539,1073,2102,234,-226,129,375,-74,-51,615,-127,54,2
3101,4143,3267,380,539,3321,1,95,2460,-184,102,2442,-167,-23,2527,-144,-1534,2235,-1348,1239,3113,343,-90,117,505,5,-56,471,-106,-26,2
4122,1525,5271,61,35,3078,-324,-3,2463,-275,14,2503,-397,-154,2574,-1543,-2079,-284,-228,-40,763,517,111,13,498,181,-66,478,-277,-33,2
5191,6266,513,355,689,4013,-394,278,2577,-420,110,2370,-283,-57,2533,-272,795,-1282,-482,-26,1090,423,3,37,381,-18,-11,483,-97,-2,2
3370,-5734,4570,1094,-2885,1992,897,-2565,2099,14203,-11510,27208,-238,-226,2807,175,-1847,2001,31,201,47,-104,173,7,-22,171,-21,-107,393,-15,2
-6591,-40,-252,-3237,-1161,2932,-1900,-830,2327,-1231,-854,2382,-731,-20,2598,2904,1495,-940,453,-1599,1882,-41,239,121,-279,105,-21,-377,169,7,2
9,-1559,8028,-600,-152,2793,-309,-9,2462,-278,-51,2436,-247,82,2538,-211,2382,1069,595,-1520,2331,-146,66,163,-379,43,-51,-422,38,49,2
-4468,-1349,5980,-143,-42,2722,69,-25,2487,113,-3,2461,55,249,2571,1492,2348,-761,248,136,689,-432,-211,10,-464,-113,-32,-608,137,113,2
-3510,-8057,-4896,-306,-453,3143,241,-273,2531,2,-159,2469,116,212,2632,-394,-458,1606,797,-145,1664,-380,105,13,-436,67,-49,-354,217,-77,2
1023,-1915,5456,3,-79,2694,6,24,2410,263,-31,2471,346,177,2587,1955,1478,-45,859,56,2207,-303,75,240,-500,143,-27,-358,125,-48,2
-6145,-1512,746,-1688,2194,2201,-1389,1842,2228,-27225,-27608,-21207,228,-686,3251,104,-885,215,-32,-372,43,30,-184,17,37,-114,-29,550,-207,69,2
7047,2855,3590,2402,2132,2343,2242,1735,2080,1750,1474,2202,1477,1104,2385,-9671,234,-6980,-1116,376,1707,143,-158,60,353,-108,-33,246,-189,-4,2
3114,7516,-4948,1053,944,3380,848,446,2498,472,290,2400,321,205,2517,-1893,-1924,70,-295,-38,738,365,106,34,419,95,-39,451,-39,43,2
5033,13119,-4872,1238,2385,5432,-35,693,3034,152,314,2535,-151,102,2561,-2623,-4196,-1524,35,145,701,388,72,37,453,59,-65,353,-192,12,2
2991,1696,3596,120,435,3547,-171,155,2561,-424,61,2409,-298,-252,2548,-6479,-2181,-2747,-737,750,2004,325,-256,30,462,-73,-33,438,-68,-6,2
3685,2210,1513,459,674,3885,-145,31,2506,-368,-15,2473,-283,-173,2539,48,-1456,1665,-342,55,1581,295,-38,126,363,-90,-57,525,-164,-3,2
1445,-44,3919,1353,-1734,2202,1294,-1713,2234,997,-1347,2272,-995,829,3582,-812,-2373,1162,176,611,73,-34,228,97,-27,233,-30,-62,193,1,2
-4247,-4864,-2264,-2613,-2332,2848,-1757,-1707,2228,-1469,-1449,2211,-1213,-834,2428,12961,-2497,-8197,1456,787,1189,-8922,-17820,-28247,-264,29,-56,-357,248,8,2
-4305,-15570,-5378,-1531,-2359,5060,-1079,-1121,3185,-1118,-629,2560,-440,-228,2549,3067,3436,2075,54,-39,625,-407,-16,11,-361,-10,-38,-396,129,28,2
-1501,2593,1475,-136,-266,3270,35,-83,2524,101,-45,2460,-16,73,2560,2293,1915,506,565,243,1026,-406,74,-5,-510,-40,-47,-465,103,-27,2
-1719,-8964,-1883,-129,-380,3522,75,27,2511,293,78,2427,103,247,2555,178,2470,435,404,472,866,-474,-108,23,-430,-58,-23,-494,41,-53,2
-993,-5486,-519,91,-523,3423,220,-136,2528,375,-32,2435,243,222,2580,-1111,2508,1082,-123,-50,272,-401,91,-17,-341,23,-34,-368,134,-52,2
-4630,3901,5085,-1630,1776,2192,-1405,1554,2286,-979,1204,2299,1538,191,3266,-1061,2912,2559,-63,-451,129,130,-174,61,45,-247,-37,345,9,95,2
4362,11268,-5953,2608,3426,2509,2259,2554,2007,1910,2258,2051,1490,1357,2338,-2022,-2565,1007,-233,-9,233,187,-62,30,175,-57,-28,339,-78,-41,2
4686,2088,3494,1208,971,2997,976,541,2458,714,453,2393,608,286,2551,-5201,-1671,-3357,-1003,-255,1509,322,-165,41,356,-5,-12,387,-150,5,2
1284,2601,6571,-140,203,2751,-205,257,2470,-240,151,2385,-165,-209,2504,-4621,401,1016,-204,22,280,424,16,31,350,-161,-24,360,-105,-28,2
375,9999,-2415,546,584,3997,316,36,2534,31,-70,2392,-59,-244,2519,-12592,1916,-6123,-1003,284,1748,286,-54,74,473,-112,-40,510,43,4,2
1811,3132,2464,20,482,3571,-76,103,2557,-94,46,2453,-152,-108,2548,-6317,-2296,-3441,-827,-54,1127,341,-97,55,470,-22,-56,753,-74,86,2
3406,5896,3053,159,672,3507,-165,119,2508,-250,85,2462,-289,-248,2545,-2146,-2941,1283,-602,406,1554,429,42,69,414,-2,-3,214,-385,-31,2
6200,-5264,3004,2025,-1821,2145,1746,-1677,2201,1501,-1275,2329,624,-969,2385,662,-671,1452,-23,483,-76,-65,285,-19,-40,205,-19,-223,217,8,2
-3191,-6230,4776,-2345,-2324,2208,-1837,-2034,2071,-1404,-1671,2206,-877,-802,2570,-220,1140,205,638,-403,1400,-43,209,195,-248,193,-50,-254,239,-18,2
-577,3985,739,-744,-737,3593,-283,-322,2535,-120,-210,2468,-32,28,2546,8848,-392,-6013,776,-259,1500,-308,32,132,-377,-31,-23,-387,170,-60,2
-225,384,-326,-408,52,3869,363,295,2579,27,133,2528,59,424,2545,2977,-323,-1552,220,-729,1195,-253,97,141,-450,-13,-35,-376,146,-13,2
-702,-4885,-1899,-300,-309,3816,-147,148,2550,252,296,2353,-47,332,2547,-579,717,1894,360,-1000,1452,-187,134,276,-430,46,-12,-281,199,3,2
-2624,-8,1655,-305,-226,3506,222,254,2473,155,169,2483,68,372,2527,1937,1402,1072,-61,-276,718,-436,-8,26,-440,-41,-29,-426,244,34,2
-826,-1412,6859,-51,-90,2744,366,176,2404,264,64,2474,151,310,2541,-671,1450,2330,29,-322,502,-185,201,-7,-220,137,-41,2327,-1959,598,2
-2472,3615,2140,-1926,2850,1913,-1764,2740,1982,-1618,2505,2059,-628,1365,2516,637,-650,-344,62,313,523,-230,-177,252,-46,-247,50,530,-361,75,2
-425,17404,-6304,1624,2922,2598,1346,2138,2232,1171,1897,2240,995,1118,2538,-1090,-480,379,-552,501,1355,22,-96,259,272,-89,-7,291,-267,47,2
3239,4517,2141,633,871,3002,202,501,2506,79,348,2428,135,106,2515,-5252,-120,-299,-405,575,1262,303,-126,42,503,-23,-49,439,-180,-20,2
145,4595,4784,163,450,3052,-69,155,2453,-128,72,2456,17,-104,2609,-1394,-783,1605,57,698,1257,226,-154,144,559,-61,-64,475,-262,-5,2
2846,4795,3437,115,423,3152,-311,-11,2474,-257,-18,2397,-43,-177,2494,-6950,1690,-4412,-402,562,1539,294,-132,56,21824,-14866,-18269,505,-369,56,2
2699,3849,4981,541,761,5396,62,144,2998,93,45,2615,-95,-211,2557,-28,-400,1323,-123,-87,896,415,-74,51,475,-13,-28,437,-156,-11,2
9419,-1642,2698,2299,-1767,2198,1925,-1560,2244,1297,-985,2286,-792,-716,2799,-1437,-3690,-116,428,911,211,22,237,86,-19,242,-29,-17,337,-18,2
-1756,-6435,-2561,-1212,-2784,2694,3567,27626,-29281,-777,-1880,2243,-793,-1270,2465,1175,1720,44,392,-491,942,-253,85,39,-326,119,-18,-331,226,-24,2
-1377,-5832,4511,-1130,-1560,3290,-900,-780,2576,-816,-641,2433,-488,-414,2549,5892,-80,-2853,2574,2238,2395,150,-567,1366,-159,-1,397,-431,95,-12,2
-2885,-4249,6463,-47,-756,3578,-301,-490,2759,-96,-353,2586,-106,20,2575,7577,-926,-2151,761,-86,1285,-376,11,64,-362,44,-37,-584,72,-40,2
-2477,-5496,2229,-143,-589,3124,140,-73,2497,121,-36,2469,43,163,2554,973,2116,209,68,-606,1244,-384,-66,77,-413,80,-62,-460,179,-23,2
-3023,-5669,2841,45,-375,3028,190,-26,2469,300,-47,2455,222,218,2542,7629,-192,-4530,713,-217,2117,-343,10,199,-431,104,-33,-502,83,-30,2
-7412,1054,3899,-2188,609,2668,-1846,804,2287,-1727,709,2272,-756,1045,2412,-3014,-2360,-578,70,-1087,244,-64,-289,7,105,-78,-25,44,-372,-44,2
2236,4798,506,1816,3917,3010,910,2449,2186,667,2032,2200,576,1523,2497,-3207,-344,-887,-518,478,1135,122,-138,190,221,-227,-33,329,-240,-6,2
4194,2433,4011,1180,1895,4891,130,545,3034,351,568,2600,131,246,2532,-13080,3805,-6104,-538,42,1541,225,-34,133,339,-174,-37,600,-205,118,2
303,8013,2399,375,1091,2707,-118,456,2382,-215,426,2487,115,204,2588,-1512,-2102,-846,-1105,1247,3278,-448,341,987,159,-272,143,460,-141,-29,2
-962,10029,-6114,89,1375,3424,-3,579,2487,-190,375,2419,-64,184,2520,-1948,-1673,455,-133,297,1095,379,-69,66,490,-62,-67,484,-118,31,2
-1575,2318,4883,635,1671,4761,-123,430,2899,-155,241,2555,-186,-48,2551,-6622,96,-2187,-469,224,719,312,-96,62,496,-47,-53,591,-252,92,2
-3366,6612,4227,-226,650,2699,-244,230,2387,-296,252,2487,-52,-30,2609,-5833,3855,-3469,-129,-30,82,180,-95,-27,182,-108,30,-144,-241,170,2
8117,-4773,2154,2442,-1683,2022,2165,-1635,2135,1721,-1288,2206,-72,-1068,2520,-1695,-3423,-146,158,208,117,-38,188,-18,27,202,0,-68,70,13,2
-4217,-8123,1515,-1281,-2916,2960,-1095,-2098,2244,-964,-1744,2232,-859,-1236,2403,12490,365,-3774,1269,828,561,-145,125,5,-358,155,-76,-313,337,19,2
1435,-10062,-993,-490,-1353,3589,-342,-497,2524,-115,-180,2387,-231,-100,2513,7378,387,-3029,777,41,847,-349,44,27,-385,96,-25,-377,228,-29,2
2211,-11046,-2187,-299,-507,3368,-198,-123,2546,-46,56,2430,-192,102,2614,2101,578,2171,259,42,481,-384,111,21,-408,47,-26,-378,233,33,2
-1788,-4942,1657,-212,-671,3769,115,139,2511,216,167,2380,-269,576,2549,3394,1100,-2100,1119,398,1092,-327,30,27,-392,57,-35,-443,305,28,2
-5159,-4410,2549,-275,-272,3064,-60,19,2541,17,131,2429,-205,165,2526,1387,1261,-375,387,13,836,-339,29,20,-398,29,-29,-457,191,38,2
-2002,-3690,2102,-196,-1162,3963,62,-34,2549,237,197,2428,90,314,2490,256,82,-378,318,-103,515,-361,-16,68,-283,113,7,-462,322,173,2
-5796,-3745,1107,-2480,583,2184,-2358,793,2114,-1742,491,2259,-349,951,2434,-180,2896,-1726,-183,-459,95,41,-304,-24,0,-239,-32,224,-478,58,2
-1598,6593,5338,937,2897,2070,890,2562,2112,617,2128,2147,793,1637,2423,-3456,-2197,1223,-571,-123,535,135,-95,28,193,-138,-30,395,-379,127,2
-3862,11895,-5129,203,1651,3157,113,689,2397,86,618,2452,241,360,2548,-3705,-3331,491,-303,-19,626,358,18,38,341,-114,-18,452,-295,46,2
575,6400,-2176,-3,887,3338,-150,265,2481,-203,114,2361,-27,59,2516,-2301,-212,-210,-603,389,1313,445,45,47,508,-102,-10,397,-237,-37,2
-924,1637,7913,202,146,2629,80,100,2487,-105,-43,2369,247,-35,2609,-3040,-367,-1825,-529,666,1718,296,-177,129,433,-125,-24,559,-103,63,2
1027,5557,3621,-77,369,3430,-219,-50,2539,-286,-222,2415,-143,-345,2470,-1933,-1448,-1219,34,128,564,448,36,66,394,-84,-22,555,-335,57,2
1531,3900,1952,342,560,3309,-15,-155,2450,32,-103,2466,103,-226,2509,-63,-755,1477,-634,386,757,247,-79,35,228,-167,-5,356,-292,95,2
8302,406,2266,2517,-957,2159,2313,-963,2133,2018,-864,2188,-191,167,3056,-380,1829,907,151,363,51,-19,204,29,105,293,-47,-176,218,11,2
1861,14390,-739,-748,-3299,2458,-625,-2578,2143,-539,-2260,2209,-496,-1550,2435,14099,-4782,-7500,1040,94,882,-185,92,35,-353,151,-38,-209,314,8,2
-66,-6557,-742,263,-2434,6753,-354,-1270,3346,-304,-791,2538,-248,-337,2502,1831,261,1150,465,104,436,-300,7,57,-383,50,-78,-418,247,41,2
-589,-3426,4375,-645,-2071,5585,75,-557,3160,64,-282,2615,-81,-59,2592,1675,1839,-383,991,-1402,2416,196,20,850,-243,282,150,-397,236,-33,2
1973,-5670,-2297,-24,-624,3819,5,46,2539,69,131,2481,-9,311,2597,3685,1242,2649,-148,10,467,-904,-348,27,-434,25,-19,-433,42,-69,2
-1071,-5057,1675,1391,-1111,7203,182,-554,3748,13,-74,2630,181,327,2512,2252,1137,-1096,476,47,1145,-486,46,42,-472,80,-40,-398,166,-63,2
-2691,-4409,1918,-115,71,2772,260,271,2437,162,291,2410,-76,567,2505,-2883,3010,1411,18,-9,-26,-1,58,-47,70,-20,-71,219,93,67,2
-788,2307,3071,-1304,1822,2118,-765,1680,2205,-813,1292,2326,-506,631,2501,-6525,2261,-95,-422,-446,-50,180,-231,-1,92,-104,-11,143,-241,-28,2
1852,3661,1111,406,867,3275,143,223,2481,92,196,2432,209,60,2527,-2672,-491,-651,-340,119,1212,129,-133,58,336,-250,-36,245,-257,-32,2
-56,2042,4791,-115,322,2835,-127,98,2469,-216,-120,2351,93,-146,2578,-6772,290,-3246,0,458,1416,216,-140,132,360,-194,-12,438,-235,-18,2
-1091,2100,3780,-47,90,2860,-175,-90,2481,-234,-179,2428,-31,-295,2506,-5504,420,-2620,-526,681,1681,311,-39,95,385,-161,-3,372,-295,-22,2
-850,4056,-1104,-110,999,3692,-118,-7,2533,-87,191,2509,107,-183,2554,498,-299,1561,125,206,618,282,-42,72,406,-97,-47,395,-185,-16,2
1545,5000,4285,5,568,3392,56,0,2536,4,-95,2372,127,-152,2456,460,-3869,987,157,256,302,203,-19,185,318,-72,-28,125,-916,32,2
9426,344,4592,2907,-340,1996,2238,-301,2114,1908,-240,2248,683,-1130,2639,-1563,-3032,1460,114,573,-28,59,342,-4,-55,247,27,-103,399,-17,2
4279,-10392,-3333,124,-3760,2667,56,-2827,2114,144,-2202,2133,-140,-1568,2462,11993,-4964,-7279,3289,382,2920,951,-216,1184,-223,-67,261,-174,356,-25,2
-344,-5104,4785,-418,-2174,4132,-466,-1114,2699,-342,-910,2473,-257,-496,2496,2402,1309,-871,192,-170,801,-252,173,73,-428,125,-46,-416,374,31,2
1326,-5809,-3286,68,-745,3693,110,-18,2493,56,32,2450,-172,58,2592,2261,1725,446,1,-90,794,-435,93,42,-432,93,-60,-593,190,-35,2
1092,-3823,5015,281,-948,4483,74,-118,2824,72,-136,2600,-58,205,2502,2328,2720,1529,-35,-1327,1969,-258,214,128,-514,189,-75,-366,257,-11,2
